rank,feature,type,importance,owner,owner_value,ratio,chatgpt-4o-latest-20250326_mean,deepseek-r1-0528_mean,claude-3-5-haiku-20241022_mean
329, h,CHAR,0.00092395785,chatgpt-4o-latest-20250326,0.03919976825384943,1.05937117660119,0.03919976825384943,0.03658719839566918,0.03741853088916022
330,il,CHAR,0.00092155184,deepseek-r1-0528,0.029749072909471735,1.207734997672086,0.023851734231631987,0.029749072909471735,0.025412504971195113
331, int,CHAR,0.0009195729,claude-3-5-haiku-20241022,0.012952402815898573,1.370555395379223,0.008919288519308519,0.00998166631924397,0.012952402815898573
332,is ,CHAR,0.00091706327,deepseek-r1-0528,0.024367072007733043,1.1558227430974866,0.020476372702307268,0.024367072007733043,0.021687656606255715
333,e ,CHAR,0.00091507286,claude-3-5-haiku-20241022,0.19727410280107027,1.1176621180555524,0.17827589924248574,0.17473615979424176,0.19727410280107027
334,st,CHAR,0.0009131699,deepseek-r1-0528,0.07053851785816678,1.1443289276391655,0.06042579394151856,0.07053851785816678,0.06285784619802229
335,lt,CHAR,0.00091253687,claude-3-5-haiku-20241022,0.012762901425367179,1.2108543502131717,0.009660457871160556,0.011420362333383885,0.012762901425367179
336,vbp dt nn,POS,0.0009109649,chatgpt-4o-latest-20250326,0.016491279102580407,1.2612124226590842,0.016491279102580407,0.013908344598504204,0.012243124902265423
337,cc nn in,POS,0.00091088115,claude-3-5-haiku-20241022,0.017239922400157554,1.238964226929853,0.014539614660049978,0.013289957857758697,0.017239922400157554
338,nnp nnp rb,POS,0.0009101682,chatgpt-4o-latest-20250326,0.018441042414605605,1.6927383430586846,0.018441042414605605,0.01546282420478886,0.006325590395997767
339,tu,CHAR,0.00090567186,deepseek-r1-0528,0.01912079063359314,1.06966601465224,0.01698436895706773,0.01912079063359314,0.018766585773992907
340, v,CHAR,0.000901896,deepseek-r1-0528,0.017128559192631534,1.0923840154282745,0.015641384890132882,0.017128559192631534,0.015718574521056773
341,t ,CHAR,0.00090162596,claude-3-5-haiku-20241022,0.09768108808257393,1.069557970271127,0.09463620700444464,0.0880207237981229,0.09768108808257393
342,ity,CHAR,0.0009016212,deepseek-r1-0528,0.014902307681908667,1.242086617852484,0.01178695038926878,0.014902307681908667,0.012208650992660823
343, co,CHAR,0.00090044405,claude-3-5-haiku-20241022,0.044316899372437,1.2917547723841791,0.03255899427009395,0.03605604059545058,0.044316899372437
344,tiv,CHAR,0.00089985866,claude-3-5-haiku-20241022,0.015258796816276322,1.402319648530425,0.00933650243700914,0.012425721079243996,0.015258796816276322
345, e,CHAR,0.00089884514,claude-3-5-haiku-20241022,0.043129766357947526,1.0401239652290517,0.04024577551024802,0.04268619760018727,0.043129766357947526
346,ay,CHAR,0.0008983744,chatgpt-4o-latest-20250326,0.01643031020122737,1.0989275730285228,0.01643031020122737,0.0160600828647988,0.013842361308018261
347,nns vbp rb,POS,0.00089693547,deepseek-r1-0528,0.012919056088482827,1.2384010796292058,0.009291605518752463,0.012919056088482827,0.0115724849620972
348,od,CHAR,0.00089587073,claude-3-5-haiku-20241022,0.017762049851323184,1.0779623065536053,0.016639878075940088,0.016314984526094516,0.017762049851323184
349,nn in nnp nnp,POS,0.0008949783,chatgpt-4o-latest-20250326,0.01532316195555153,1.4111334163284885,0.01532316195555153,0.011991189242001493,0.009726334810996412
350, re,CHAR,0.0008938007,claude-3-5-haiku-20241022,0.03331364336597882,1.182276934378366,0.026427256322800553,0.029927802965393942,0.03331364336597882
351,ut,CHAR,0.0008930261,claude-3-5-haiku-20241022,0.024975801526848918,1.027358388761359,0.02432334353856255,0.024298056354733002,0.024975801526848918
352,fr,CHAR,0.0008927338,deepseek-r1-0528,0.013394329509510758,1.133157312959939,0.01158021442120955,0.013394329509510758,0.012060509344713487
353,", an",CHAR,0.00089057314,deepseek-r1-0528,0.013106458421634992,1.1304816470118362,0.01264525921404993,0.013106458421634992,0.010542129022245371
354, m,CHAR,0.0008896198,claude-3-5-haiku-20241022,0.05786443451808265,1.1408329441131728,0.05305506753110974,0.04838736506459971,0.05786443451808265
355,tt,CHAR,0.0008883287,deepseek-r1-0528,0.012802014968482683,1.1612248800086737,0.012618634481191738,0.012802014968482683,0.009430522730092025
356,nn nn in,POS,0.00088651397,deepseek-r1-0528,0.03697367654444564,1.140817451643846,0.027959538139858957,0.03697367654444564,0.03686008132015
357,cd nn nnp,POS,0.00088367175,claude-3-5-haiku-20241022,0.010754981249556674,1.2190917240657404,0.00868201352034486,0.008962239224950135,0.010754981249556674
358,nns jj nn,POS,0.0008812636,deepseek-r1-0528,0.01671591573747708,1.261352171177683,0.011115337843805952,0.01671591573747708,0.015389418114825306
359,ep,CHAR,0.0008790698,deepseek-r1-0528,0.014733639759719232,1.0967768529806434,0.01362175971920945,0.014733639759719232,0.013245400578126367
360,in jj nn,POS,0.0008782643,claude-3-5-haiku-20241022,0.051895864594895175,1.6145960068461993,0.030247977311341306,0.03403542779414226,0.051895864594895175
361,nnp nnp nn,POS,0.0008776374,deepseek-r1-0528,0.10465480043444195,1.8422302786265785,0.08013229268813794,0.10465480043444195,0.03348520849902559
362,po,CHAR,0.00087458605,claude-3-5-haiku-20241022,0.026541544408294492,1.201829188288625,0.020274562412707725,0.023894017726519876,0.026541544408294492
363,op,CHAR,0.0008739456,claude-3-5-haiku-20241022,0.01953952492322509,1.2128101764757533,0.015115360496546366,0.01710654084007344,0.01953952492322509
364,dt nn rb,POS,0.00087296613,deepseek-r1-0528,0.013147502833219334,1.140088405548821,0.012871749914522022,0.013147502833219334,0.010192255945427635
365,nns jj nns,POS,0.00087242795,deepseek-r1-0528,0.013716648632897526,1.322353672977525,0.007412851774332983,0.013716648632897526,0.013332957630819486
366,wh,CHAR,0.0008712922,chatgpt-4o-latest-20250326,0.018713655880110622,1.1405111498093448,0.018713655880110622,0.0171472119407842,0.015669049229900398
367, com,CHAR,0.00087111746,claude-3-5-haiku-20241022,0.016700362391966726,1.4104663461161213,0.01113706317991817,0.012543561938083495,0.016700362391966726
368,in prp vbp,POS,0.00087105756,chatgpt-4o-latest-20250326,0.03265431023169577,1.2425322848846376,0.03265431023169577,0.02110087898784474,0.031460025270232624
369,dt nn in,POS,0.00087043527,chatgpt-4o-latest-20250326,0.052988697839996435,1.1205680625256282,0.052988697839996435,0.04486707165169348,0.049707634895923364
370,es,CHAR,0.00086961215,deepseek-r1-0528,0.08973134176982958,1.1085426394772657,0.07660030093035243,0.08973134176982958,0.08529034463316415
371,lin,CHAR,0.0008690641,deepseek-r1-0528,0.011621745112790774,1.1640747623708119,0.00965827248145422,0.011621745112790774,0.01030907925310509
372,nn nn nn nnp,POS,0.00086876715,chatgpt-4o-latest-20250326,0.01520340900474924,1.4085850497226073,0.01520340900474924,0.014566142303493576,0.007020639421533603
373,vbz dt nn in,POS,0.00086551614,deepseek-r1-0528,0.012824985479004099,1.172875433335957,0.011801149879265928,0.012824985479004099,0.010068155444192964
374,s. ,CHAR,0.0008624863,deepseek-r1-0528,0.018757241084889843,1.4568275431755018,0.013644950826417566,0.018757241084889843,0.012105854301832522
375,igh,CHAR,0.00086202926,deepseek-r1-0528,0.015366046821292638,1.1054514684932282,0.013771262329996137,0.015366046821292638,0.014029228707818727
376,nns in jj nn,POS,0.0008594065,claude-3-5-haiku-20241022,0.019225433826154877,2.13657976026655,0.007914829053418088,0.010081628821626464,0.019225433826154877
377,fic,CHAR,0.0008589401,claude-3-5-haiku-20241022,0.014139767106497263,1.4933806343775453,0.007569223096088097,0.011367365180203362,0.014139767106497263
378,ar,CHAR,0.0008586013,deepseek-r1-0528,0.05994924605709997,1.0673970456193458,0.05447948006405024,0.05994924605709997,0.057848441964842116
379, con,CHAR,0.0008556863,claude-3-5-haiku-20241022,0.02155139728201729,1.4432900844464382,0.014014671940673885,0.015849590987846333,0.02155139728201729
380,o ,CHAR,0.00085529406,claude-3-5-haiku-20241022,0.041240365510486994,1.0719223449536994,0.041230833984657544,0.03571572040826974,0.041240365510486994
381,jj nn nnp nn,POS,0.0008550655,deepseek-r1-0528,0.013526008913260106,1.893965432758015,0.008901872883869327,0.013526008913260106,0.005381396155062783
382,ver,CHAR,0.0008550322,deepseek-r1-0528,0.017454766792608815,1.1496176927356647,0.015213089070761078,0.017454766792608815,0.01515312206691362
383,jj nn nn in,POS,0.00085473154,deepseek-r1-0528,0.01660986058161764,1.2379726834177127,0.010328004709119393,0.01660986058161764,0.016505964738029056
384,e p,CHAR,0.00085456914,claude-3-5-haiku-20241022,0.014473024740569641,1.2638208561117479,0.010523461401832282,0.012380140276489643,0.014473024740569641
385,our,CHAR,0.0008529357,deepseek-r1-0528,0.016658642271065473,1.055077642488078,0.016578563903783754,0.016658642271065473,0.014999476612326817
386,av,CHAR,0.0008524556,deepseek-r1-0528,0.012883016118471872,1.1226723582684994,0.011154417487927101,0.012883016118471872,0.011796207462599663
387,vbg jj nns,POS,0.0008487495,claude-3-5-haiku-20241022,0.019958240307091216,1.7416854154145172,0.010473282078588395,0.012445024672394186,0.019958240307091216
388,vb prp nn,POS,0.00084716367,claude-3-5-haiku-20241022,0.01687629849335565,1.220615891470256,0.016640693889320615,0.01101140962872848,0.01687629849335565
389, wi,CHAR,0.0008459552,chatgpt-4o-latest-20250326,0.018127395224582784,1.029385791422739,0.018127395224582784,0.01730188951797305,0.01791793841364911
390, and,CHAR,0.00084533973,chatgpt-4o-latest-20250326,0.03518091508677564,1.0509138628536818,0.03518091508677564,0.03215444053319788,0.03479855405618621
391,ba,CHAR,0.00084410293,chatgpt-4o-latest-20250326,0.014817801181928108,1.0506941943614883,0.014817801181928108,0.014524724905894997,0.01368101042879571
392,nn jj nn,POS,0.00083782297,deepseek-r1-0528,0.047575187621798264,1.5405717719292822,0.031643369861744985,0.047575187621798264,0.030119656682898382
393,am,CHAR,0.0008368055,deepseek-r1-0528,0.020620440892688715,1.1093397212757818,0.01930081910022558,0.020620440892688715,0.01787524247444596
394,ce,CHAR,0.0008349841,claude-3-5-haiku-20241022,0.04043041450994554,1.0934897162911645,0.033567463642680595,0.04038003473357317,0.04043041450994554
395,nnp nnp nnp nnp,POS,0.00083497574,deepseek-r1-0528,0.1974321372221465,1.5544864652775316,0.19412215195342233,0.1974321372221465,0.05989374542770767
396,de,CHAR,0.00083371805,claude-3-5-haiku-20241022,0.05223873789200732,1.1384001520248892,0.04438316893643458,0.04739253541337511,0.05223873789200732
397,ta,CHAR,0.000833362,deepseek-r1-0528,0.040347025934379915,1.12122317970212,0.03323134882466371,0.040347025934379915,0.0387383119258375
398,tion,CHAR,0.00082917116,claude-3-5-haiku-20241022,0.04690632816312551,1.2821891602147457,0.03322523242558366,0.03994077087344512,0.04690632816312551
399,prp vbp jj,POS,0.0008280751,chatgpt-4o-latest-20250326,0.029416043014498135,1.5258059992800008,0.029416043014498135,0.01579493983595663,0.022763098379096937
400, a ,CHAR,0.00082654535,chatgpt-4o-latest-20250326,0.03388592587641098,1.1952913293965377,0.03388592587641098,0.027130571120593854,0.0295684528629882
401,ic,CHAR,0.00082653656,claude-3-5-haiku-20241022,0.056410594209732975,1.255297195375741,0.041313623170200584,0.0485624546503157,0.056410594209732975
402, ha,CHAR,0.00082439836,claude-3-5-haiku-20241022,0.014153049656437112,1.2139486968670063,0.011946310263727913,0.011371066645137689,0.014153049656437112
403,nnp nn nnp nnp,POS,0.00082039717,deepseek-r1-0528,0.03137132517874952,2.060514066996665,0.024649705159540538,0.03137132517874952,0.005800293392981159
404,for,CHAR,0.00082027266,deepseek-r1-0528,0.027151205652403844,1.092599547830202,0.023344542294312924,0.027151205652403844,0.026355653365338474
405,ls,CHAR,0.00081587624,deepseek-r1-0528,0.013516363626914753,1.1025157772230292,0.011665712179217674,0.013516363626914753,0.01285341744441312
406,nal,CHAR,0.0008138764,claude-3-5-haiku-20241022,0.015509207080004079,1.3498015729510302,0.010993660869233958,0.01198631987874631,0.015509207080004079
407,nnp nnp prp,POS,0.0008122456,chatgpt-4o-latest-20250326,0.013348268296050214,1.491720582031194,0.013348268296050214,0.012461043863423988,0.00543542878277978
408,here are some,WORD,0.0008115042,claude-3-5-haiku-20241022,0.0392396463597811,2.931105599713322,0.01835029397153454,0.008424344488177691,0.0392396463597811
409,ly,CHAR,0.00081004703,deepseek-r1-0528,0.03241504868011052,1.2007309281207648,0.025030389345615335,0.03241504868011052,0.028961804777080467
410,md vb dt,POS,0.00080950116,claude-3-5-haiku-20241022,0.023638249414082622,1.695445780915875,0.017868327148218094,0.010016079041773198,0.023638249414082622
411,in dt nn,POS,0.0008082942,chatgpt-4o-latest-20250326,0.07048248682055658,1.1058800834244906,0.07048248682055658,0.06088201995846871,0.06658656886410794
412,ie,CHAR,0.00080637995,deepseek-r1-0528,0.02604691280379239,1.0975436213831755,0.02246754425612826,0.02604691280379239,0.024996469558588023
413, sp,CHAR,0.0008062959,claude-3-5-haiku-20241022,0.015114197404986826,1.5925716047543363,0.008908253701606408,0.010072616433043873,0.015114197404986826
414,nnp dt nn,POS,0.00080587465,deepseek-r1-0528,0.013530111056379466,1.1698755332733584,0.012099427531204498,0.013530111056379466,0.011031428139435395
415,nn jj jj nn,POS,0.0008050257,deepseek-r1-0528,0.013802708387365132,2.0112439931691397,0.007367413487364685,0.013802708387365132,0.0063581299417207636
416,jj nns nnp,POS,0.0008046932,claude-3-5-haiku-20241022,0.019422329003012707,1.9338340802257767,0.008575000037905638,0.011511861809875153,0.019422329003012707
417,du,CHAR,0.00080371974,claude-3-5-haiku-20241022,0.012606800582841273,1.1385651061012467,0.010703968497162096,0.011441099036148053,0.012606800582841273
418,nnp nnp in nnp,POS,0.00080329215,deepseek-r1-0528,0.016953650046807437,1.5395261483195315,0.01439669065305847,0.016953650046807437,0.007627813530015236
419,en,CHAR,0.0008010025,claude-3-5-haiku-20241022,0.08876563493669826,1.130149869365134,0.0728480178013161,0.08423846664266779,0.08876563493669826
420,ll,CHAR,0.0008002613,deepseek-r1-0528,0.03200284326601746,1.0466228991332873,0.029682794674484217,0.03200284326601746,0.031471692376237
421,prp vbp vbg,POS,0.0007984807,claude-3-5-haiku-20241022,0.0352829630458271,2.4182571377136752,0.01940085859936199,0.009779630518668805,0.0352829630458271
422, d,CHAR,0.00079836574,claude-3-5-haiku-20241022,0.05111724039667615,1.1441302027371187,0.04196894765400295,0.04738668735045312,0.05111724039667615
423,in prp jj,POS,0.00079786096,claude-3-5-haiku-20241022,0.0177365638866123,1.5632160210104393,0.009578636505332624,0.013113766397687335,0.0177365638866123
424,nns cc jj nns,POS,0.0007975085,claude-3-5-haiku-20241022,0.012259854754840394,1.3690328195101191,0.008395528734832937,0.009514713561954857,0.012259854754840394
425,ear,CHAR,0.0007865822,chatgpt-4o-latest-20250326,0.012241799190617596,1.0164670713362036,0.012241799190617596,0.012155755709260167,0.011931201036962918
426,be happy to,WORD,0.0007857393,claude-3-5-haiku-20241022,0.013061254612853759,3.3378062105698545,0.003765004097773729,0.00406124691194193,0.013061254612853759
427,pi,CHAR,0.00078418426,claude-3-5-haiku-20241022,0.011475581450199267,1.0256731703092592,0.01096864092731277,0.011408041591815953,0.011475581450199267
428,wi,CHAR,0.000783757,chatgpt-4o-latest-20250326,0.021961126199669265,1.0633266347191452,0.021961126199669265,0.02131602742045182,0.019990426274220877
429,nn nn vbz,POS,0.0007831758,deepseek-r1-0528,0.025205140858713573,1.4520740076053382,0.016682097187338242,0.025205140858713573,0.018033958229534314
430,nnp nnp nnp cc,POS,0.0007800179,deepseek-r1-0528,0.016156915966356832,1.4954276874040027,0.01486728796734309,0.016156915966356832,0.006741133626621825
431,jj nn cd vb,POS,0.0007788211,deepseek-r1-0528,0.0141541767475061,2.23063233124723,0.007423363850205491,0.0141541767475061,0.005267366530799944
432,mo,CHAR,0.000775749,chatgpt-4o-latest-20250326,0.026250906779981327,1.0530733268477261,0.026250906779981327,0.024251526124977735,0.02560427424660873
433,ck,CHAR,0.00077244354,deepseek-r1-0528,0.01554418604516756,1.2285950878923846,0.012947836398535965,0.01554418604516756,0.012356165218193778
434,el,CHAR,0.00076996046,claude-3-5-haiku-20241022,0.038315752172793906,1.0815134393461183,0.03472404303383982,0.03613176102525639,0.038315752172793906
435,rb vbn in,POS,0.00076918496,claude-3-5-haiku-20241022,0.014974514814755523,1.161280656516332,0.014060157144301427,0.011729499698303397,0.014974514814755523
436,or ,CHAR,0.0007655974,chatgpt-4o-latest-20250326,0.03692673228466852,1.1120826454889057,0.03692673228466852,0.034372269791802114,0.032037780638279716
437,e c,CHAR,0.0007598078,claude-3-5-haiku-20241022,0.0174870663998788,1.1684709654878664,0.013938623517373358,0.015992914221054744,0.0174870663998788
438,in nn nn,POS,0.000757613,claude-3-5-haiku-20241022,0.025247003007635223,1.1327955823569065,0.02296955368421076,0.021605131105971842,0.025247003007635223
439,vbz jj jj,POS,0.0007570389,deepseek-r1-0528,0.011710181802451484,1.664877787296195,0.006834962262562081,0.011710181802451484,0.0072323547402902725
440,er,CHAR,0.00075695134,deepseek-r1-0528,0.10464716773593463,1.0654449426136758,0.09661819454992425,0.10464716773593463,0.09982023891660748
441,dt nn nnp,POS,0.0007560564,chatgpt-4o-latest-20250326,0.019982107058107785,1.6066337496991003,0.019982107058107785,0.014364925680555597,0.010509576130264884
442,ment,CHAR,0.00075069454,claude-3-5-haiku-20241022,0.017582567418345563,1.301069708097364,0.011952286975784545,0.015075576802640754,0.017582567418345563
443,nn in nn,POS,0.0007495145,claude-3-5-haiku-20241022,0.04063885389075709,1.076218055278061,0.038382448513441386,0.0371391499051194,0.04063885389075709
444,", a",CHAR,0.0007480465,deepseek-r1-0528,0.017319744645742978,1.162451792374318,0.016432333347204457,0.017319744645742978,0.013366312513829049
445,act,CHAR,0.0007464777,deepseek-r1-0528,0.014293939756614488,1.1648444238968045,0.010580349036516602,0.014293939756614488,0.013961880746918945
446,jj jj nn jj,POS,0.00074535894,deepseek-r1-0528,0.017715907070858405,3.378805014382017,0.005399716232554928,0.017715907070858405,0.0050867764744523996
447,to,CHAR,0.0007425622,claude-3-5-haiku-20241022,0.05070016027147855,1.0781610923419176,0.0480689206222922,0.04598040212102934,0.05070016027147855
448,rt,CHAR,0.0007412013,chatgpt-4o-latest-20250326,0.02021999978482226,1.0380935806859943,0.02021999978482226,0.020094639804716163,0.0188613852801523
449,prp jj nn,POS,0.00074042345,claude-3-5-haiku-20241022,0.021732918824192177,1.2493095471817668,0.014733704973828156,0.020058182870490333,0.021732918824192177
450,jj jj nn,POS,0.0007383759,deepseek-r1-0528,0.057956893212898875,1.4510992738098698,0.03420169459474901,0.057956893212898875,0.04567828916505635
451,the,CHAR,0.00073781743,deepseek-r1-0528,0.06710435846259316,1.061296602554049,0.06439138733654204,0.06710435846259316,0.062065925918026156
452,vbz dt jj nn,POS,0.0007376259,claude-3-5-haiku-20241022,0.02572392319932979,1.2366644261440618,0.017558324411490318,0.024043783089147296,0.02572392319932979
453,nn jj jj,POS,0.00073750434,deepseek-r1-0528,0.02703609914205226,2.2287516524351374,0.013610590680740546,0.02703609914205226,0.010650613220118104
454,use,CHAR,0.00073555025,chatgpt-4o-latest-20250326,0.01110390377388599,1.0917347172484408,0.01110390377388599,0.011051549664597338,0.009290212117737057
455,ine,CHAR,0.00073452824,deepseek-r1-0528,0.014285108206931574,1.2541532160197086,0.011507180325766964,0.014285108206931574,0.01127330299072614
456,t t,CHAR,0.0007324211,claude-3-5-haiku-20241022,0.015323490190282781,1.2832887376430162,0.012696679203250906,0.011184914612381025,0.015323490190282781
457,rd,CHAR,0.00073088094,deepseek-r1-0528,0.013300866325165424,1.1807098088551151,0.011879606076756175,0.013300866325165424,0.010650682441915006
458,ke,CHAR,0.00072865124,deepseek-r1-0528,0.022334567202194663,1.0184180842512522,0.02220694698579259,0.022334567202194663,0.021654346421256805
459, s,CHAR,0.00072821503,claude-3-5-haiku-20241022,0.09032041467584559,1.0210259875994117,0.08756545604418232,0.08935543680831538,0.09032041467584559
460,nn dt jj nn,POS,0.0007254186,claude-3-5-haiku-20241022,0.014903154947662825,1.4742261537030217,0.00967498917944333,0.010543285893520838,0.014903154947662825
461,th ,CHAR,0.00072490145,chatgpt-4o-latest-20250326,0.01781314618701435,1.096814856840275,0.01781314618701435,0.01569406264508761,0.01678752907647386
462,rea,CHAR,0.0007240804,claude-3-5-haiku-20241022,0.017370219704443007,1.0636965108592396,0.017166774909675313,0.015493329785810769,0.017370219704443007
463,ed,CHAR,0.00072339206,deepseek-r1-0528,0.052645800533760195,1.117911991038633,0.046571857798206606,0.052645800533760195,0.047614090569424505
464, ex,CHAR,0.0007204881,claude-3-5-haiku-20241022,0.015475080864821909,1.2980181096156433,0.010975890488658768,0.01286827740111627,0.015475080864821909
465,her,CHAR,0.000719909,chatgpt-4o-latest-20250326,0.01711837360410777,1.0261553597352284,0.01711837360410777,0.01663537730506595,0.01672871993752839
466,um,CHAR,0.0007196008,deepseek-r1-0528,0.012866799635851162,1.0375297528557126,0.012335809551779153,0.012866799635851162,0.012466948345883808
467,nc,CHAR,0.0007187937,claude-3-5-haiku-20241022,0.02963549037757778,1.0915434268362418,0.025103176360291666,0.029196981835839953,0.02963549037757778
468,te ,CHAR,0.0007181129,claude-3-5-haiku-20241022,0.017478560898026275,1.47717877044021,0.011322711790934192,0.012342075772750516,0.017478560898026275
469,if you need,WORD,0.00071755546,deepseek-r1-0528,0.011836146430229072,2.8676833935867805,0.005811381580377219,0.011836146430229072,0.0024434672336160895
470,it,CHAR,0.00071748043,deepseek-r1-0528,0.06588513900198402,1.1141847423487607,0.06122274356660411,0.06588513900198402,0.057043350910860456
471,of ,CHAR,0.0007122048,chatgpt-4o-latest-20250326,0.0251025642510389,1.1606347573443891,0.0251025642510389,0.021041667494319734,0.022214945479214272
472,nn nns cc,POS,0.0007115593,claude-3-5-haiku-20241022,0.02146612421695882,1.366366293328554,0.015098449418199877,0.016322296719596,0.02146612421695882
473,su,CHAR,0.00070972345,chatgpt-4o-latest-20250326,0.0204333709420766,1.0571350053070816,0.0204333709420766,0.0195485376613996,0.019109478276954493
474,ing,CHAR,0.0007093647,deepseek-r1-0528,0.061258861632076674,1.062225884752444,0.054189175587438555,0.061258861632076674,0.06115137958337295
475,he,CHAR,0.0007077999,deepseek-r1-0528,0.08961127380573096,1.024662313125958,0.08914435131026016,0.08961127380573096,0.08576453849237549
476, tha,CHAR,0.0007070981,claude-3-5-haiku-20241022,0.015357772496384746,1.3936366327275216,0.01292418537714089,0.009115666526475708,0.015357772496384746
477,jj nns rb,POS,0.00070665474,claude-3-5-haiku-20241022,0.016567496204731358,1.5433743686808548,0.008973247018579144,0.012495939642712691,0.016567496204731358
478,nnp nnp nn nnp nnp,POS,0.0007066165,deepseek-r1-0528,0.020084710535057674,1.9467959418402028,0.01679693204711517,0.020084710535057674,0.0038366742835746976
479,prp nn nn,POS,0.00070599624,chatgpt-4o-latest-20250326,0.01611506642755013,1.1841326157067904,0.01611506642755013,0.014325637254059788,0.012892710106351865
480,jj jj nn nnp nnp,POS,0.0007047881,deepseek-r1-0528,0.010135435481371807,2.1661150116955454,0.007565858734590566,0.010135435481371807,0.0017923105469548363
481,ry,CHAR,0.000704776,deepseek-r1-0528,0.01600449945519558,1.0480690101041819,0.01566674919576684,0.01600449945519558,0.014874177596076144
482,vbz dt jj nn in,POS,0.0006997948,claude-3-5-haiku-20241022,0.014301933078764914,1.4430773625761362,0.009149570167108222,0.010671866229390373,0.014301933078764914
483,qu,CHAR,0.0006997737,claude-3-5-haiku-20241022,0.013938695552810654,1.1014026993604784,0.011647091351016813,0.01366371560615527,0.013938695552810654
484,nnp jj nn nnp,POS,0.00069734134,deepseek-r1-0528,0.010704281959662009,2.1355128137150463,0.008298970655558721,0.010704281959662009,0.0017260518036044212
485,jj nnp jj,POS,0.0006959418,chatgpt-4o-latest-20250326,0.011712996202594798,1.5832843025854206,0.011712996202594798,0.01130591514590078,0.003489906657508863
486,d ,CHAR,0.0006949326,claude-3-5-haiku-20241022,0.09175547074373207,1.0315993061325663,0.09089086188405099,0.08699888697148182,0.09175547074373207
487,nnp nnp nnp nnp jj,POS,0.0006946445,deepseek-r1-0528,0.017550787440511483,2.500155908025066,0.009700261628745448,0.017550787440511483,0.004339492759512105
488,cc jj nn,POS,0.0006934168,claude-3-5-haiku-20241022,0.038749371803344826,1.3407076469614425,0.02872358404161921,0.02908077306959106,0.038749371803344826
489,dt jj nn in,POS,0.00069068995,claude-3-5-haiku-20241022,0.040768400617995394,1.5376678767490222,0.02430112816245154,0.02872514784220691,0.040768400617995394
490,in dt jj nn,POS,0.00069028814,claude-3-5-haiku-20241022,0.039573678185663354,1.2625883867516972,0.030636378439317657,0.03205020825973454,0.039573678185663354
491,it ,CHAR,0.00068955484,chatgpt-4o-latest-20250326,0.014158452823662078,1.309437709813416,0.014158452823662078,0.013117244343087087,0.008507996350003296
492, t,CHAR,0.00068689825,claude-3-5-haiku-20241022,0.13728040925670537,1.0672469967741318,0.13146201477510983,0.12579878740404848,0.13728040925670537
493,nd ,CHAR,0.0006863292,claude-3-5-haiku-20241022,0.042089372974315385,1.0492153577690153,0.042042386047876516,0.038187802469019656,0.042089372974315385
494,cd vb jj nnp,POS,0.00068462075,deepseek-r1-0528,0.05704863078887781,2.451500078067139,0.03365745916426827,0.05704863078887781,0.01288435521238656
495, po,CHAR,0.0006843261,claude-3-5-haiku-20241022,0.015547173195532253,1.2711654688275262,0.011381654206942026,0.013079635179517414,0.015547173195532253
496,nn nnp jj,POS,0.0006839798,deepseek-r1-0528,0.014286545278092502,1.4418179626968726,0.008264902061835831,0.014286545278092502,0.01155250297502471
497,ec,CHAR,0.0006830942,claude-3-5-haiku-20241022,0.043095599316639206,1.3117556406832207,0.030197642315945624,0.035509106685252645,0.043095599316639206
498,ing ,CHAR,0.00068180927,claude-3-5-haiku-20241022,0.04910958054072316,1.1337578614984298,0.04106067341856122,0.045570841490305714,0.04910958054072316
499,tra,CHAR,0.0006813806,claude-3-5-haiku-20241022,0.016800766281830075,1.2184779211399985,0.0130913776922499,0.014485266890872964,0.016800766281830075
500,ld,CHAR,0.00068100845,claude-3-5-haiku-20241022,0.015466111784850262,1.081901150920815,0.015086308449266728,0.013504310521213024,0.015466111784850262
501,mi,CHAR,0.00068011513,deepseek-r1-0528,0.0252452069210293,1.1669112352771995,0.020454039276717503,0.0252452069210293,0.022814387931513653
502,cd nnp nnp nnp,POS,0.0006792205,claude-3-5-haiku-20241022,0.015503874415060622,1.596643779547302,0.011926088477844697,0.007494491884114874,0.015503874415060622
503,nnp nnp nnp nnp nnp,POS,0.00067906594,chatgpt-4o-latest-20250326,0.12853026936200446,1.6215602068780892,0.12853026936200446,0.12485297853241173,0.033673690803483626
504,e s,CHAR,0.0006760303,claude-3-5-haiku-20241022,0.01942063623815489,1.1925615388794997,0.016218158581897863,0.016351458339342147,0.01942063623815489
505,nns jj jj,POS,0.0006757272,deepseek-r1-0528,0.013945611082410962,2.423368126306464,0.005625394842244697,0.013945611082410962,0.0058838850983691385
506,pp,CHAR,0.00067469815,claude-3-5-haiku-20241022,0.013100909517905329,1.2133565765670704,0.010177965085595674,0.01141652703801652,0.013100909517905329
507,vi,CHAR,0.00067389285,claude-3-5-haiku-20241022,0.023997165276908535,1.174349796482322,0.018692180602846484,0.022176673547408012,0.023997165276908535
508,ho,CHAR,0.00067229476,chatgpt-4o-latest-20250326,0.023973752851646213,1.086712893330026,0.023973752851646213,0.02291331655449971,0.0212082780245122
509, he,CHAR,0.0006697611,chatgpt-4o-latest-20250326,0.017292471780026627,1.2282932809644105,0.017292471780026627,0.013389934041920678,0.01476697611629368
510, b,CHAR,0.0006696503,chatgpt-4o-latest-20250326,0.04969080203893245,1.0671494543215851,0.04969080203893245,0.04565870768344767,0.04746939510984325
